subject,hemi,ROI,fwhm,fwhm_upper,fwhm_lower,fwhm_central5,fwhm_central10,fwhm_contra,fwhm_ipsi,fwhm_upperContra,fwhm_lowerContra,fwhm_upperIpsi,fwhm_lowerIpsi,CoM_x,CoM_y,centerX,centerY,includedvox,totalvox,proportion20
CS11/CS11_190203_19652_time_03_1,lh,pFus_faces,20.67317076,12.41134752,87.58865248,9.456264775,66.54846336,100,0,12.41134752,87.58865248,0,0,4.362723351,-0.155363053,7.506117308,-3.290891118,74,79,0.962025316
GEJA09/GEJA09_190921_21343_time_04_1,lh,pFus_faces,23.77889992,41.68912848,58.31087152,19.94609164,74.66307278,100,0,41.68912848,58.31087152,0,0,4.112557888,-0.353024542,7.04343016,-0.770542569,334,373,0.898123324
MDT09/MDT09_191006_21450_time_03_1,lh,pFus_faces,26.50883737,56.89655172,43.10344828,32.61494253,86.7816092,94.75574713,0,53.59195402,41.1637931,3.304597701,1.939655172,4.573774815,0.361234903,5.286279616,0.713788424,91,92,1
DAPA10/DAPA10_190112_19476_time_03_1,lh,pFus_faces,25.56959445,50.31007752,49.68992248,15.50387597,64.26356589,100,0,50.31007752,49.68992248,0,0,8.223377228,0.71744436,7.857097824,0.041343969,285,292,0.982876712
STM10/STM10_190903_21220_time_03_1,lh,pFus_faces,20.13294926,9.11360799,90.88639201,55.05617978,100,44.69413233,0,3.745318352,40.94881398,5.368289638,49.93757803,4.235179901,-1.615079403,-0.422152784,-3.543659867,140,163,0.858895706
DAPA10/DAPA10_191012_21490_time_04_1,lh,pFus_faces,24.54099743,51.34453782,48.65546218,18.7394958,71.42857143,100,0,51.34453782,48.65546218,0,0,6.891938686,1.150675774,7.26740812,0.139396616,172,183,0.93989071
CGSA11/CGSA11_190921_21340_time_04_1,lh,pFus_faces,14.1930511,5.089058524,94.91094148,77.86259542,100,66.66666667,0,4.071246819,62.59541985,1.017811705,32.31552163,0.912318885,-1.768928051,0.925817424,-2.847160336,93,94,1
OS12/OS12_190725_20947_time_06_1,lh,pFus_faces,26.51831178,39.31133429,60.68866571,19.3687231,68.22094692,100,0,39.31133429,60.68866571,0,0,7.827129841,-2.309296608,7.229976738,-1.110038614,257,283,0.908127208
CR24,lh,pFus_faces,19.10987954,35.48830812,64.51169188,0,45.66712517,100,0,35.48830812,64.51169188,0,0,10.04416656,-1.67317915,9.881156799,-1.105714871,219,237,0.924050633
CS22,lh,pFus_faces,23.50768589,67.58241758,32.41758242,0,30.86080586,100,0,67.58241758,32.41758242,0,0,12.85694122,1.335772514,11.19491752,1.628198563,244,324,0.75308642
EM,lh,pFus_faces,13.72960102,66.4,33.6,55.46666667,100,100,0,66.4,33.6,0,0,5.671049595,3.529395342,4.174922049,0.887308663,143,143,1
ES,lh,pFus_faces,27.27716697,5.298913043,94.70108696,26.90217391,77.92119565,23.70923913,0,0.339673913,23.36956522,4.95923913,71.33152174,-0.875251412,-7.737757206,-2.908003192,-5.419594149,43,591,0.072758037
GB23,lh,pFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEW23,lh,pFus_faces,23.80485794,58.67620751,41.32379249,27.45974955,84.52593918,100,0,58.67620751,41.32379249,0,0,5.299283981,-0.061865587,6.039154932,0.799973005,197,240,0.820833333
JP23,lh,pFus_faces,19.1873842,0,100,23.9010989,90.7967033,50.13736264,0,0,50.13736264,0,49.86263736,3.314258814,-2.345906258,0.004638815,-6.445224189,281,331,0.848942598
JW,lh,pFus_faces,15.93392453,0,100,5.158730159,76.78571429,100,0,0,100,0,0,4.462302685,-3.162153721,6.887853519,-4.102365845,350,471,0.74522293
KM25,lh,pFus_faces,20.5970138,80.7875895,19.2124105,45.82338902,100,89.37947494,0,70.88305489,18.49642005,9.904534606,0.715990453,2.788073063,1.953845859,3.440131334,2.591509795,87,109,0.798165138
MG,lh,pFus_faces,15.14029414,7.912087912,92.08791209,3.516483516,77.8021978,100,0,7.912087912,92.08791209,0,0,6.62134552,-3.634492397,7.586539299,-2.772146122,122,124,0.983870968
MJH25,lh,pFus_faces,14.72294645,53.72093023,46.27906977,0,24.41860465,100,0,53.72093023,46.27906977,0,0,11.74569225,-0.553248107,11.3772186,0.21490522,31,36,0.861111111
MN,lh,pFus_faces,6.57709493,72.94117647,27.05882353,100,100,100,0,72.94117647,27.05882353,0,0,2.81212759,4.046730518,2.868004262,0.617392263,14,39,0.358974359
MW23,lh,pFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MZ23,lh,pFus_faces,19.41707315,87.70053476,12.29946524,17.11229947,81.81818182,100,0,87.70053476,12.29946524,0,0,3.788274765,2.454792738,6.41740387,3.105828864,202,213,0.948356808
NAV22,lh,pFus_faces,24.26110722,94.43493151,5.565068493,38.01369863,95.46232877,48.54452055,0,45.89041096,2.654109589,48.54452055,2.910958904,1.471743703,1.584438801,-0.148566233,4.814794204,556,578,0.96366782
NC24,lh,pFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP,lh,pFus_faces,19.16627571,48.56361149,51.43638851,59.50752394,100,90.56087551,0,44.18604651,46.374829,4.377564979,5.061559508,3.864451408,-0.02267269,3.340344825,-0.112707651,572,598,0.956521739
ST25,lh,pFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH,lh,pFus_faces,18.98913898,82.12290503,17.87709497,25.97765363,93.15642458,100,0,82.12290503,17.87709497,0,0,5.560436726,-0.596303046,5.67387415,2.519845032,81,87,0.931034483
TL24,lh,pFus_faces,25.67936411,30.7868602,69.2131398,15.27883881,63.55996944,100,0,30.7868602,69.2131398,0,0,8.083126068,-2.26231432,7.659362475,-1.965614166,81,106,0.764150943
JG24,lh,pFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28,lh,pFus_faces,10.34107531,21.05263158,78.94736842,40.66985646,100,100,0,21.05263158,78.94736842,0,0,6.115618706,-0.100889973,5.000136803,-1.169276953,31,31,1
KG22,lh,pFus_faces,29.61758466,33.71757925,66.28242075,36.48414986,88.8184438,82.42074928,0,28.64553314,53.77521614,5.07204611,12.50720461,3.569978714,-1.620138645,3.986625804,-1.914195042,411,532,0.781954887
VN26,lh,pFus_faces,19.54166437,35.22427441,64.77572559,28.62796834,94.4591029,100,0,35.22427441,64.77572559,0,0,4.283615589,-0.899984181,5.878744013,-1.134406163,72,73,0.98630137
DRS22,lh,pFus_faces,25.4958221,81.97358197,18.02641803,22.06682207,74.2035742,99.14529915,0,81.11888112,18.02641803,0.854700855,0,5.192142963,1.975568175,5.96570993,3.353171089,350,448,0.790178571
MBA24,lh,pFus_faces,23.94045823,50.83700441,49.16299559,19.47136564,73.56828194,100,0,50.83700441,49.16299559,0,0,6.845277786,-0.536239386,7.156634562,0.086250095,150,165,0.909090909
DF,lh,pFus_faces,19.57439443,92.75362319,7.246376812,7.90513834,66.93017128,100,0,92.75362319,7.246376812,0,0,5.664588451,0.4473432,7.446029989,3.690725354,266,316,0.851265823
ENK05/ENK05_190317_19993_time_03_1,lh,mFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLC06/CLC06_190912_21275_time_04_1,lh,mFus_faces,25.30179021,67.35015773,32.64984227,45.2681388,99.76340694,82.2555205,0,54.49526814,27.76025237,12.85488959,4.889589905,4.090703487,2.14667511,3.361322868,1.740535635,91,117,0.794871795
ED07/ED07_190914_21286_time_04_1,lh,mFus_faces,14.43941726,47.26840855,52.73159145,65.32066508,100,100,0,47.26840855,52.73159145,0,0,3.592002869,-0.952259004,3.636544459,-0.167027029,46,47,0.978723404
ENK05/ENK05_191208_21930_time_04_1,lh,mFus_faces,31.41203605,51.53846154,48.46153846,23.84615385,68.30769231,96.15384615,0,49.48717949,46.66666667,2.051282051,1.794871795,11.8381052,-0.344121724,6.582276668,0.184188507,138,161,0.869565217
INW06/INW06_191103_21656_time_04_1,lh,mFus_faces,27.89925976,29.75260417,70.24739583,29.94791667,81.38020833,92.64322917,0,28.515625,64.12760417,1.236979167,6.119791667,6.438468456,-2.830574989,5.205069071,-2.25654616,109,109,1
RJ09/RJ09_190914_21289_time_04_1,lh,mFus_faces,22.38204449,72.68145161,27.31854839,59.5766129,100,70.86693548,0,50.60483871,20.26209677,22.0766129,7.056451613,0.930043936,1.74266696,1.871725145,2.01638067,24,143,0.230769231
AOK07/AOK07_191207_21927_time_04_1,lh,mFus_faces,15.71069989,73.19587629,26.80412371,7.010309278,83.09278351,100,0,73.19587629,26.80412371,0,0,7.062268257,1.894236565,7.563786811,1.468686442,128,150,0.853333333
CS11/CS11_190203_19652_time_03_1,lh,mFus_faces,22.80129017,50.24248303,49.75751697,22.59941804,80.40737148,100,0,50.24248303,49.75751697,0,0,3.940295935,1.503599048,6.731827792,0.02390267,97,97,1
GEJA09/GEJA09_190921_21343_time_04_1,lh,mFus_faces,26.58054163,35.10028653,64.89971347,22.49283668,72.99426934,100,0,35.10028653,64.89971347,0,0,5.081262112,-0.124749944,6.645025816,-1.543207393,34,51,0.68627451
MDT09/MDT09_191006_21450_time_03_1,lh,mFus_faces,24.18759062,64.96980155,35.03019845,41.76013805,98.44693701,89.9050906,0,57.54961173,32.35547886,7.420189819,2.674719586,2.203526735,1.666645646,4.171858252,1.43916495,153,172,0.895348837
DAPA10/DAPA10_190112_19476_time_03_1,lh,mFus_faces,24.374004,59.57446809,40.42553191,22.38297872,76.5106383,100,0,59.57446809,40.42553191,0,0,5.874053955,0.644088447,6.734289677,0.901422714,257,257,1
STM10/STM10_190903_21220_time_03_1,lh,mFus_faces,15.41788219,70.51282051,29.48717949,52.77777778,100,100,0,70.51282051,29.48717949,0,0,4.512226105,1.279918432,4.12090341,1.277967235,174,174,1
DAPA10/DAPA10_191012_21490_time_04_1,lh,mFus_faces,25.46416571,47.86324786,52.13675214,29.6037296,84.3045843,98.36829837,0,47.16394716,51.2043512,0.699300699,0.932400932,5.8188591,0.555126369,5.814178259,-0.211045401,194,194,1
CGSA11/CGSA11_190921_21340_time_04_1,lh,mFus_faces,16.53652061,43.33333333,56.66666667,92.22222222,100,72.59259259,0,31.66666667,40.92592593,11.66666667,15.74074074,1.39701736,-0.078075074,1.500718969,-0.437960041,255,291,0.883161512
OS12/OS12_190725_20947_time_06_1,lh,mFus_faces,12.02721099,40.41811847,59.58188153,27.5261324,100,100,0,40.41811847,59.58188153,0,0,5.78288269,-0.949788272,5.747154682,-0.443212862,23,30,0.766666667
CR24,lh,mFus_faces,26.10585659,34.66371027,65.33628973,18.40354767,67.70140429,100,0,34.66371027,65.33628973,0,0,8.404346466,-1.992457032,7.253117182,-1.590893433,108,359,0.300835655
CS22,lh,mFus_faces,21.28590802,31.88405797,68.11594203,18.28316611,78.37235229,100,0,31.88405797,68.11594203,0,0,5.335842609,-2.947663784,6.965632879,-1.521972657,44,124,0.35483871
EM,lh,mFus_faces,22.97148603,4.110898662,95.88910134,12.81070746,65.583174,100,0,4.110898662,95.88910134,0,0,5.825509071,-3.257958651,6.44301194,-4.789515124,264,496,0.544354839
GB23,lh,mFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEW23,lh,mFus_faces,14.56305667,100,0,0.715990453,74.46300716,75.89498807,0,75.89498807,0,24.10501193,0,2.266968489,9.65574646,1.534803277,8.242827667,15,58,0.25862069
JP23,lh,mFus_faces,17.5296441,27.04918033,72.95081967,85.90163934,100,59.3442623,0,16.55737705,42.78688525,10.49180328,30.16393443,1.025714993,-2.966485262,0.63935507,-1.647284215,194,362,0.580110497
JW,lh,mFus_faces,21.98834233,32.14285714,67.85714286,35.29411765,96.00840336,98.63445378,0,32.03781513,66.59663866,0.105042017,1.260504202,3.923501015,-2.400206089,5.022330305,-1.560569231,136,184,0.739130435
KM25,lh,mFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MG,lh,mFus_faces,23.74787535,65.80125336,34.19874664,17.72605192,71.44136079,100,0,65.80125336,34.19874664,0,0,5.024768353,-0.626398146,7.23369478,1.469914702,304,311,0.977491961
MJH25,lh,mFus_faces,33.9519889,35.30183727,64.69816273,34.47069116,96.01924759,59.62379703,0,21.34733158,38.27646544,13.95450569,26.42169729,4.970536232,-1.125548601,1.293503202,-1.965984448,326,806,0.418114144
MN,lh,mFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MW23,lh,mFus_faces,25.36267712,64.31372549,35.68627451,61.56862745,100,53.64705882,0,34.35294118,19.29411765,29.96078431,16.39215686,2.782714367,-0.550572395,0.352858002,1.437161218,225,258,0.872093023
MZ23,lh,mFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAV22,lh,mFus_faces,28.74878074,72.47706422,27.52293578,36.94189602,90.03058104,80.79510703,0,57.49235474,23.30275229,14.98470948,4.220183486,2.763787985,3.142307758,3.635545803,2.605773269,101,169,0.597633136
NC24,lh,mFus_faces,21.29911874,51.16537181,48.83462819,57.7136515,100,85.01664817,0,43.39622642,41.62042175,7.769145394,7.214206437,4.090121269,0.302627385,3.131287022,0.094780909,194,210,0.923809524
SP,lh,mFus_faces,28.88755411,41.52082076,58.47917924,37.83946892,91.18889559,84.55039228,0,35.66686783,48.88352444,5.853952927,9.595654798,4.539349556,-0.515348315,4.184642611,-0.960787549,182,275,0.68
ST25,lh,mFus_faces,18.84387146,29.2022792,70.7977208,27.35042735,95.2991453,100,0,29.2022792,70.7977208,0,0,4.878964424,-1.330252409,5.849562327,-1.581182075,179,267,0.700374532
TH,lh,mFus_faces,27.017823,40.65096953,59.34903047,29.15512465,81.71745152,96.53739612,0,39.61218837,56.92520776,1.038781163,2.423822715,3.884182453,-1.751447439,5.712969051,-0.992527258,279,382,0.735602094
TL24,lh,mFus_faces,20.08708888,41.55193992,58.44806008,2.503128911,54.44305382,100,0,41.55193992,58.44806008,0,0,8.467749596,-0.086833812,9.220372562,-0.67991834,34,42,0.80952381
JG24,lh,mFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28,lh,mFus_faces,8.694394661,52.38095238,47.61904762,30.6122449,100,100,0,52.38095238,47.61904762,0,0,5.163248062,-0.341134489,5.519716696,0.085097446,16,46,0.347826087
KG22,lh,mFus_faces,23.73985169,61.42086331,38.57913669,34.35251799,92.62589928,97.39208633,0,59.5323741,37.85971223,1.888489209,0.71942446,3.261538982,0.22245355,5.154090217,1.065967109,122,325,0.396923077
VN26,lh,mFus_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRS22,lh,mFus_faces,16.56495054,62.22627737,37.77372263,45.80291971,100,100,0,62.22627737,37.77372263,0,0,2.523156404,1.362646222,4.569117862,0.809730544,92,117,0.786324786
MBA24,lh,mFus_faces,24.48473554,42.61603376,57.38396624,51.05485232,100,81.43459916,0,35.10548523,46.32911392,7.510548523,11.05485232,4.086309433,-1.99607563,3.166094249,-0.732107122,137,194,0.706185567
DF,lh,mFus_faces,31.57638798,26.15540884,73.84459116,34.94159472,86.08430675,74.60639919,0,20.51802946,54.08836973,5.63737938,19.75622143,6.399404049,-1.107037187,3.130768742,-3.016918901,459,560,0.819642857
ENK05/ENK05_190317_19993_time_03_1,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ED07/ED07_190914_21286_time_04_1,lh,OTS_bodies,17.22005128,10.73253833,89.26746167,37.81942078,100,100,0,10.73253833,89.26746167,0,0,5.141273022,-2.600597143,4.357303432,-2.87641616,34,327,0.113149847
ENK05/ENK05_191208_21930_time_04_1,lh,OTS_bodies,29.92155278,30.94297007,69.05702993,20.44042914,64.87859966,98.58836815,0,30.8865048,67.70186335,0.056465274,1.355166573,11.90014648,-6.913681984,6.865758669,-2.262988477,11,40,0.275
INW06/INW06_191103_21656_time_04_1,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ09/RJ09_190914_21289_time_04_1,lh,OTS_bodies,25.18804788,44.23229912,55.76770088,42.32299125,98.17024662,88.62370724,0,39.45902944,49.1646778,4.77326969,6.603023071,3.281529665,-3.080859661,4.142528579,-0.56684365,44,57,0.771929825
AOK07/AOK07_191207_21927_time_04_1,lh,OTS_bodies,20.89216722,69.44444444,30.55555556,3.240740741,53.35648148,100,0,69.44444444,30.55555556,0,0,10.65795803,2.281187296,9.114317487,1.621868849,88,146,0.602739726
CS11/CS11_190203_19652_time_03_1,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEJA09/GEJA09_190921_21343_time_04_1,lh,OTS_bodies,32.18183174,46.60810151,53.39189849,32.65007321,81.99121523,85.0170815,0,39.82430454,45.19277696,6.783796974,8.199121523,7.815275192,-2.673050642,4.716740936,-0.409863925,21,75,0.28
MDT09/MDT09_191006_21450_time_03_1,lh,OTS_bodies,17.03262688,72.22222222,27.77777778,90.97222222,100,51.38888889,0,36.97916667,14.40972222,35.24305556,13.36805556,-0.405239999,2.11122179,0.072071267,1.526032149,26,41,0.634146341
DAPA10/DAPA10_190112_19476_time_03_1,lh,OTS_bodies,22.58067281,0,100,6.706114398,55.91715976,100,0,0,100,0,0,5.92599678,-6.625980377,6.316854336,-6.264253812,196,270,0.72962963
STM10/STM10_190903_21220_time_03_1,lh,OTS_bodies,21.17003884,3.043968433,96.95603157,1.578354002,47.91431793,100,0,3.043968433,96.95603157,0,0,12.77766323,-3.092839479,8.552544291,-4.52120915,101,147,0.68707483
DAPA10/DAPA10_191012_21490_time_04_1,lh,OTS_bodies,27.14993421,49.34976044,50.65023956,26.89938398,78.37097878,98.22039699,0,48.45995893,49.76043806,0.889801506,0.889801506,5.758134842,-0.492498547,6.140415213,-0.058302124,141,460,0.306521739
CGSA11/CGSA11_190921_21340_time_04_1,lh,OTS_bodies,24.76568681,27.45259687,72.54740313,32.64633141,88.95300907,94.88870569,0,26.95795548,67.93075021,0.494641385,4.616652927,1.23085773,-1.849521518,4.983174532,-2.240108976,82,82,1
OS12/OS12_190725_20947_time_06_1,lh,OTS_bodies,11.44368308,66.7953668,33.2046332,56.75675676,100,100,0,66.7953668,33.2046332,0,0,4.825031281,0.930643737,4.309080245,0.773974925,18,38,0.473684211
CR24,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,lh,OTS_bodies,24.26582819,0,100,6.104901118,50.38693035,99.74204643,0,0,99.74204643,0,0.257953568,6.556866646,-4.533954144,5.88945637,-7.208728265,115,306,0.382352941
ES,lh,OTS_bodies,32.67919383,44.61247637,55.38752363,34.3100189,85.06616257,80.9073724,0,36.43667297,44.47069943,8.175803403,10.9168242,7.82396841,-2.36997962,4.156671299,-0.689195613,62,240,0.258333333
GB23,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEW23,lh,OTS_bodies,31.15171358,33.88773389,66.11226611,28.27442827,75.51975052,90.17671518,0,31.39293139,58.78378378,2.494802495,7.328482328,6.729511738,-3.582429409,5.381848777,-1.981752529,70,123,0.569105691
JP23,lh,OTS_bodies,27.31373916,0,100,20,68.20338983,71.59322034,0,0,71.59322034,0,28.40677966,4.697576523,-6.004542828,2.36102614,-6.836555573,282,475,0.608421053
JW,lh,OTS_bodies,17.89836378,0,100,10.37735849,77.35849057,100,0,0,100,0,0,5.888905525,-5.749226093,4.878942357,-5.93299385,36,69,0.52173913
KM25,lh,OTS_bodies,14.12791771,63.13131313,36.86868687,100,100,42.67676768,0,27.02020202,15.65656566,36.11111111,21.21212121,0.859196842,1.51924336,-0.411344838,0.751489496,58,84,0.702380952
MG,lh,OTS_bodies,11.6200716,27.81954887,72.18045113,60.90225564,100,100,0,27.81954887,72.18045113,0,0,4.415469646,-0.785550296,4.082248708,-1.019507282,44,163,0.26993865
MJH25,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,lh,OTS_bodies,12.77727944,0,100,64.39628483,100,81.42414861,0,0,81.42414861,0,18.57585139,2.100003719,-2.817685843,1.684048843,-3.568320768,24,97,0.298969072
MW23,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MZ23,lh,OTS_bodies,20.19234405,26.76579926,73.23420074,54.39900867,100,86.61710037,0,24.41140025,62.20570012,2.354399009,11.02850062,5.35062027,-2.133437872,3.099959114,-1.885210841,115,216,0.550925926
NAV22,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NC24,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP,lh,OTS_bodies,26.63013319,29.34472934,70.65527066,21.86609687,71.86609687,100,0,29.34472934,70.65527066,0,0,6.256495953,-3.130531311,6.538165477,-2.205039273,72,110,0.654545455
ST25,lh,OTS_bodies,15.49151162,0.628930818,99.37106918,0,42.34800839,100,0,0.628930818,99.37106918,0,0,9.94473362,-3.243956327,9.555311584,-3.677686363,74,84,0.880952381
TH,lh,OTS_bodies,24.02000521,9.050966608,90.94903339,22.40773286,77.50439367,97.53954306,0,9.050966608,88.48857645,0,2.460456942,6.214802742,-5.129298687,5.232121005,-4.245134814,226,430,0.527906977
JG24,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VN26,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRS22,lh,OTS_bodies,24.21964048,98.79621668,1.203783319,17.54084265,69.8194325,95.27085125,0,94.06706793,1.203783319,4.729148753,0,4.734481335,2.891728401,4.920157621,5.576969615,84,276,0.31884058
MBA24,lh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF,lh,OTS_bodies,24.61394539,33.61204013,66.38795987,13.46153846,62.87625418,100,0,33.61204013,66.38795987,0,0,6.975967884,-2.794476509,7.904770204,-1.591557322,115,249,0.465863454
ENK05/ENK05_190317_19993_time_03_1,lh,pOTS_words,20.13351937,18.06775408,81.93224592,35.6336261,98.61982434,98.61982434,0,18.06775408,80.55207026,0,1.380175659,4.110029221,-2.983084202,4.573825615,-2.637747377,361,462,0.805194805
CLC06/CLC06_190912_21275_time_04_1,lh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ED07/ED07_190914_21286_time_04_1,lh,pOTS_words,16.43381751,0,100,20,94.20560748,100,0,0,100,0,0,4.573296547,-5.013215542,4.496670237,-4.852323779,31,35,0.885714286
ENK05/ENK05_191208_21930_time_04_1,lh,pOTS_words,28.34669189,63.04211188,36.95788812,20.11313639,66.6247643,100,0,63.04211188,36.95788812,0,0,6.069991112,-0.74458164,7.08767829,1.446841041,344,354,0.971751412
INW06/INW06_191103_21656_time_04_1,lh,pOTS_words,25.33785396,8.411949686,91.58805031,6.289308176,48.58490566,100,0,8.411949686,91.58805031,0,0,6.000768661,-5.647046089,8.262106861,-4.57349216,273,276,0.989130435
RJ09/RJ09_190914_21289_time_04_1,lh,pOTS_words,23.49892599,73.85740402,26.14259598,44.14990859,99.90859232,85.64899452,0,62.06581353,23.58318099,11.79159049,2.559414991,4.090028763,1.081684113,3.504104632,2.24647377,171,271,0.63099631
AOK07/AOK07_191207_21927_time_04_1,lh,pOTS_words,12.34747054,54.33333333,45.66666667,22,100,100,0,54.33333333,45.66666667,0,0,6.000791073,-0.061385766,6.141022148,0.226202713,362,364,0.994505495
CS11/CS11_190203_19652_time_03_1,lh,pOTS_words,22.92507531,61.87739464,38.12260536,25.19157088,83.62068966,100,0,61.87739464,38.12260536,0,0,8.372326851,4.083207607,6.279793954,1.091170517,362,448,0.808035714
GEJA09/GEJA09_190921_21343_time_04_1,lh,pOTS_words,21.65056716,0.755939525,99.24406048,28.72570194,89.95680346,84.3412527,0,0.755939525,83.58531317,0,15.6587473,3.635927677,-1.836668491,3.079792522,-5.12861032,786,792,0.992424242
MDT09/MDT09_191006_21450_time_03_1,lh,pOTS_words,32.29703153,44.86931268,55.13068732,38.14133591,100,44.82090997,0,20.03872217,24.7821878,24.83059051,30.34849952,3.195323944,-0.738204718,-0.652355122,-0.636767588,664,1157,0.574762316
DAPA10/DAPA10_190112_19476_time_03_1,lh,pOTS_words,11.82976211,46.09929078,53.90070922,59.92907801,100,100,0,46.09929078,53.90070922,0,0,4.642299175,-0.458818436,4.204951043,-0.18766383,242,242,1
STM10/STM10_190903_21220_time_03_1,lh,pOTS_words,9.221471559,86.22754491,13.77245509,55.08982036,100,100,0,86.22754491,13.77245509,0,0,3.487832069,0.760656834,4.448556028,1.394455438,31,31,1
DAPA10/DAPA10_191012_21490_time_04_1,lh,pOTS_words,12.36763811,46.38157895,53.61842105,47.69736842,100,100,0,46.38157895,53.61842105,0,0,4.793281078,-0.263204187,4.766483392,-0.189680671,99,100,0.99
CGSA11/CGSA11_190921_21340_time_04_1,lh,pOTS_words,14.99401988,13.03370787,86.96629213,86.29213483,100,50.33707865,0,6.516853933,43.82022472,6.516853933,43.14606742,0.1873831,-2.627147675,0.020221582,-2.335783606,256,258,0.992248062
OS12/OS12_190725_20947_time_06_1,lh,pOTS_words,16.1036456,0,100,12.72015656,87.86692759,100,0,0,100,0,0,6.574419498,-2.846401691,5.8630998,-4.231554928,515,756,0.739417989
CR24,lh,pOTS_words,21.82917215,41.80851064,58.19148936,8.29787234,61.38297872,100,0,41.80851064,58.19148936,0,0,5.505213737,-0.942873955,8.463605784,-0.729443556,586,630,0.93015873
CS22,lh,pOTS_words,28.90664873,44.71937236,55.28062764,35.0030175,87.32649366,88.41279421,0,39.83101992,48.58177429,4.888352444,6.698853349,5.538741112,3.406116247,4.719069672,-0.596429131,113,291,0.402061856
EM,lh,pOTS_words,14.99784402,11.93693694,88.06306306,69.36936937,100,86.48648649,0,11.71171171,74.77477477,0.225225225,13.28828829,3.130976677,-1.384609222,2.303556688,-2.407755128,374,470,0.808510638
ES,lh,pOTS_words,27.42548944,51.44976399,48.55023601,11.86783547,54.82130816,100,0,51.44976399,48.55023601,0,0,9.704122543,-0.291852087,8.620134618,0.149342176,313,586,0.534129693
GB23,lh,pOTS_words,12.24882441,90.90909091,9.090909091,0,70.37037037,100,0,90.90909091,9.090909091,0,0,9.181191444,3.063287497,8.608361297,2.186593073,149,159,0.937106918
JEW23,lh,pOTS_words,29.8845051,17.96033994,82.03966006,30.87818697,80.73654391,79.66005666,0,15.58073654,64.07932011,2.379603399,17.96033994,5.781452656,-2.090493441,3.619097003,-3.963679554,299,558,0.539426523
JP23,lh,pOTS_words,10.96528032,0,100,33.75,100,100,0,0,100,0,0,3.954246759,-4.404364586,3.854514392,-3.792894494,13,14,0.928571429
