Session,Hemi,ROI,nrAdultFaces,meanAdultFaces,nrChildFaces,meanChildFaces,nrNoHeadBody,meanNoHeadBody,nrLimbs,meanLimbs,nrCars,meanCars,nrGuitars,meanGuitars,nrCorridors,meanCorridors,nrHouses,meanHouses,nrWords,meanWords,nrNumber,meanNumber,nrFaces,meanFaces,nrBodies,meanBodies,nrObjects,meanObjects,nrPlaces,meanPlaces,nrChars,meanChars
JG24_170109_time_04_1,rh,pSTS_faces_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28_181008_time_03_1,rh,pSTS_faces_adultAvg_probMap_toonCat_10mm,2,0.16153884,0,0.34286548,4,0.41663239,2,-0.4405105,0,0.10301615,1,0.05243309,0,-0.2935499,0,-0.1975198,0,-0.4223581,0,0.43487513,3,0.35488314,3,-0.0855389,0,0.11095527,0,-0.3338925,0,-0.0017198
KG22_190128_time_03_1,rh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,0.04365832,0,0.17982988,0,-0.3754802,0,-0.3104914,0,-0.181559,1,0.41304036,0,-0.1970974,0,-0.0352967,4,1.07321726,0,-0.6168062,0,0.16158027,0,-0.4593987,0,0.10250822,0,-0.1594759,0,0.33499147
VN26,rh,pSTS_faces_adultAvg_probMap_toonCat_10mm,15,1.50154029,8,1.28795055,34,3.00632908,7,0.91286978,0,-1.2317139,2,0.27181091,0,-1.8014008,0,-1.7692213,1,-0.6148339,0,-0.4297865,16,1.88703565,25,2.51016275,0,-0.7970989,0,-2.4285594,0,-0.7244439
DRS22,rh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-0.442685,10,1.51463574,2,0.18330153,0,-1.609735,0,-0.3707116,2,1.01009402,0,-0.3466909,0,-0.3673535,7,1.09147439,0,-0.5238536,2,0.87409531,1,-1.1125077,1,0.31138682,0,-0.4854337,3,0.42580842
MBA24_190130_time_03_1,rh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-0.0594006,0,0.03202956,0,0.33861785,1,-0.0857007,0,0.06221812,1,0.12031147,0,0.4380661,0,0.28662922,0,-0.57879,0,-0.4622454,0,-0.0113834,3,0.13698088,0,0.11928549,1,0.49286365,0,-0.7189637
df032518,rh,pSTS_faces_adultAvg_probMap_toonCat_10mm,2,0.97215495,4,1.00346296,0,-0.2410024,0,-0.3895976,0,-0.753653,0,-0.6316184,0,0.08589,4,0.79429893,1,0.43712293,0,-1.3100657,16,1.34980084,0,-0.4416774,0,-0.9616002,0,0.59274741,0,-0.5650038
ENK05_181201_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,2,0.41282684,2,0.23473427,14,1.19202594,5,1.29659811,0,-0.4455109,0,-0.5440627,0,-0.6022886,0,0.03976768,0,-0.4316517,0,-0.8802128,5,0.42365678,23,1.69418698,0,-0.666958,0,-0.3891704,0,-0.8988176
CLC06_190912_time_04_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-0.2441405,0,-0.0791839,11,1.24871517,12,0.99439997,2,0.4419233,0,0.02736824,0,-1.3964257,0,-0.4089397,0,-0.5883661,0,0.28968985,0,-0.205618,20,1.49884301,0,0.35948062,0,-1.2355049,0,-0.2164681
ED07_190824_time_04_2,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-0.6908148,0,-0.4184436,7,1.32272592,12,1.24336569,0,-0.3373056,0,-0.3817717,0,-0.2803632,0,-0.9535763,1,0.4013578,0,0.15335133,0,-0.7282573,18,1.73177655,0,-0.4871889,0,-0.8274815,1,0.38533934
ENK05_190203_time_03_2,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,1,0.69540131,5,0.70872017,6,0.55733615,5,0.88315689,0,-0.2709617,0,0.09828853,0,-0.9762926,0,-0.3505186,0,-0.2442925,0,-0.7613294,7,0.94968518,10,1.00211692,0,-0.1525574,0,-0.9067475,0,-0.6869064
RJ09_181110_time_03_2,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,0.32222363,8,1.09297273,8,0.77970208,4,1.00145597,0,-1.0061775,0,-0.4752272,0,-0.748586,0,0.26728872,0,-0.5172563,0,-0.5130004,9,1.01605948,12,1.22445224,0,-1.0619629,0,-0.3388487,0,-0.7101789
INW06_191006_time_04_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-0.9726234,0,-1.7486508,29,2.2658414,24,1.69542624,0,0.08620744,0,-0.0253516,1,-0.0544742,0,-0.0855296,0,-0.5768816,0,-0.2847916,0,-1.8988794,36,2.63709104,0,0.05202721,0,-0.0944573,0,-0.5974533
RJ09_190810_time_04_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,29,2.21862096,6,1.07677055,15,1.34787448,12,1.01651656,2,0.33373499,1,-0.1847389,0,-0.4145371,0,-1.1232963,0,-1.9591699,0,-1.5211041,32,2.13764403,21,1.57475722,5,0.15034858,0,-1.0329125,0,-2.4041448
AOK07_190203_time_03_2,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-0.9234652,0,-0.1822631,8,1.34117475,15,1.4648561,0,-0.2625301,0,0.16637373,0,-0.2779478,0,-0.0750809,0,-0.7941968,0,-0.2764159,0,-0.6894197,20,1.9107359,0,-0.1058575,0,-0.2417188,0,-0.7441938
CS11_181215_time_03_2,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-1.3062624,0,-0.8051907,19,1.88384086,9,1.11500003,3,0.37817775,7,1.00306527,0,-1.005092,0,-2.2144989,0,-0.0602382,16,1.39198508,0,-1.387576,22,1.96911237,2,0.88531481,0,-2.1659481,10,0.90040698
GEJA09_190921_time_04_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,0.02444052,2,0.10333022,47,3.03385362,25,1.66195122,0,-0.2636488,1,-0.2000742,0,-0.9023799,0,-1.39597,0,-1.2845823,0,-0.0786905,3,0.09245805,52,3.06978539,3,-0.3228176,0,-1.5508459,0,-0.9542224
MDT09_191027_time_03_2,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAPA10_181201_time_03_2,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,14,1.13959534,9,0.66273076,38,2.56109052,22,1.75028354,0,-0.7157331,0,-0.2216051,1,-1.1234632,0,-1.6604688,0,-0.7341449,0,-0.8343609,20,1.18060647,38,2.85478956,0,-0.6867504,0,-1.8792657,0,-1.0799181
STM10_190903_time_03_2,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,1,-0.5680837,0,-1.4839585,31,2.80031763,59,4.67504067,0,-0.9144339,0,0.506908,0,-1.9628628,0,-1.4414491,0,-0.9759537,2,0.09123183,0,-1.4576078,62,5.21531159,0,-0.4115287,0,-2.3128739,1,-0.6226961
DAPA10_190921_time_04_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-0.4561974,1,-0.5487609,38,2.85522475,40,2.69577479,0,-0.9116126,0,-0.6197945,0,-0.705982,0,0.05806332,0,-1.4839167,1,-0.3970834,1,-0.6861648,50,3.74718854,0,-1.073743,0,-0.4485599,1,-1.3096405
CGSA11_190910_time_04_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,1,-1.0624476,5,0.68543864,34,2.35907785,45,2.90323092,0,-0.0935012,0,-0.3206361,2,-0.4634586,0,-1.6374834,0,-1.1857358,0,-0.9041485,3,-0.1188119,48,3.60857679,0,-0.2617198,0,-1.4085448,0,-1.4438986
OS12_190724_time_06_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-0.7465819,1,-0.4216555,3,0.65227473,20,1.72422616,1,0.04838723,0,-0.2190584,0,-0.55468,0,-0.0684308,0,-0.1625534,0,-0.2889654,2,-0.7640184,20,1.69652339,1,-0.0915835,0,-0.4282572,0,-0.3096936
CS22_190217_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,1,-1.249347,0,-1.5789093,12,1.15567374,64,4.22747094,0,-0.0334779,0,0.53542559,0,-1.7029834,0,-1.2202945,2,0.12929988,2,-0.0959169,1,-1.9364448,58,3.89497815,2,0.28972578,0,-1.9865015,5,0.0257285
em_050317,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-0.6637129,0,-1.6653452,26,2.42356563,32,2.8805294,0,0.38402055,0,-0.7906079,0,-1.626121,0,-0.2721268,0,-0.5492308,0,-0.1864801,0,-1.606921,39,3.72319934,0,-0.2802882,0,-1.3250187,0,-0.5202881
NAV22_181218_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-1.3408329,0,-0.8036557,13,1.35704498,26,2.49702369,0,-0.6988259,0,-0.545448,0,-0.8791959,0,-0.6015821,0,0.06010054,7,0.89385462,0,-1.4070882,33,2.70289167,0,-0.864582,0,-1.0066733,5,0.64747094
GB23_190117_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,4,0.22213731,21,1.82744247,21,1.87022602,24,2.00614354,0,-0.7597031,0,-0.7050826,0,-2.4726066,0,-2.2259594,1,0.56535164,0,0.05247879,18,1.50954891,37,2.63674367,0,-1.0060142,0,-3.1862312,3,0.43204426
JEW23_181211_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-1.24865,0,-0.8044473,38,2.85546628,29,2.21042986,0,-0.870789,0,-0.4853366,0,-0.8019976,0,-0.8593273,0,-0.4863481,4,0.8042304,0,-1.3525715,48,3.37929679,0,-0.9627375,0,-1.1247726,4,0.20352925
JP23_170111_time_02_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,0.04174415,0,0.38351983,7,0.9684695,0,-0.3238652,0,0.08414562,0,0.08615205,0,-0.9313277,0,-0.0131934,2,0.13877259,0,-0.1718577,0,0.3138898,3,0.33205429,1,0.11617803,0,-0.6514378,0,-0.0190551
MW23_190306_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-1.0758364,0,-0.2154513,18,1.38434257,44,3.65728179,0,-1.5904388,1,-0.3478033,0,-1.3833668,0,-0.8953367,0,-0.2846876,2,0.84958677,0,-0.8055202,42,3.59899396,1,-1.4407501,0,-1.5498903,0,0.37567785
MZ190410,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-0.6787009,14,1.26065906,7,0.57671388,6,0.76589724,1,0.50708003,1,-0.6393817,0,-0.7166916,0,-1.3874389,1,0.30687419,1,-0.1211538,4,0.53847255,8,0.93079428,0,0.01473385,0,-1.4254146,1,0.13720599
CR24_181106_time_03_2,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,7,0.36169677,9,0.24938085,16,1.94779671,20,1.79970876,0,-0.265046,0,0.16019843,0,-1.2955259,0,-1.1417634,0,0.03878319,0,-1.2720674,11,0.40412216,33,2.52647149,0,-0.1114536,0,-1.6531202,0,-0.8342458
NC24_190217_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,1,-0.5161524,4,0.51191035,8,0.60773685,13,0.72321144,0,-0.6864572,1,-0.0831013,0,-0.656525,0,-0.9302798,9,0.91239617,0,0.1293853,7,0.07706818,15,0.91089202,0,-0.5823307,0,-1.0715638,4,0.7275228
TL24_190428_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,2,-0.7840195,0,-0.6347273,45,4.48176595,48,4.90344934,0,-1.669255,0,-0.3239551,0,-2.8238277,0,-0.3460245,0,-1.9248716,0,0.06725737,2,-0.9469229,56,6.39140764,0,-1.4879215,0,-2.1786572,0,-1.3044488
KM25_181204_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-1.4912194,0,-1.1432839,14,0.98585724,13,0.40480728,0,0.93181835,23,1.99476353,0,-0.2432569,0,0.24380563,0,0.08641101,0,-1.4409076,0,-1.7528648,18,0.89497564,21,1.90024828,1,-0.0057582,0,-0.9151812
mh102018,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.1720794,0,-0.2124656,0,-0.3302052,4,0.77033086,0,-0.0531951
MN181023,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.64354371,0,-0.4200718,5,0.85034729,0,-0.5796154,0,-0.4890019
ST25,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,6,-0.4285525,10,0.359224,5,0.34758752,20,1.51271802,2,-0.5063756,0,-1.3949714,1,-0.3931052,1,-0.7363032,0,-0.528013,17,1.55340289,9,0.01024594,17,1.35955257,0,-1.2225091,0,-0.7652503,1,0.6630557
es103118,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.26188814,21,1.53779628,0,-1.7964313,1,-0.6201359,12,0.61011427
jw103018,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1.77946662,0,-0.7736909,2,-0.0595483,0,0.56233679,0,-1.4786992
mg_041817,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,17,1.4200717,0,-0.8251857,2,0.4225868,39,3.42420256,0,0.00684094,0,0.12963882,0,-2.0494361,0,-1.2225745,0,-0.0586136,0,-1.304641,6,0.40981918,31,2.70390797,4,0.09454102,0,-2.2861185,0,-0.9416949
SP171101,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,23,1.90496905,16,1.38066891,40,2.81068232,14,0.77431238,0,-0.7699577,0,-0.297743,0,-2.4814875,0,-1.6153305,0,-1.5867496,0,-0.1318065,29,2.28288314,37,2.47784207,0,-0.7446192,0,-2.7536403,0,-1.2050236
TH181012,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.11816113,0,0.29852072,0,-0.5833802,0,-0.9721938,0,0.13915755
JG24_170109_time_04_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28_181008_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,5,0.41588396,2,0.4030891,7,1.17443492,6,0.72412513,0,-0.4212014,0,-0.2109257,0,-0.2544649,0,-0.4679209,0,-0.6771366,0,-0.3487479,6,0.55231803,14,1.24959009,0,-0.4516234,0,-0.4867067,0,-0.7110778
KG22_190128_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-0.7123214,1,0.34221643,0,0.26476762,3,0.55505122,0,-0.2856128,0,-0.4542296,0,-0.1412298,0,-1.1346796,0,0.06971494,4,1.31197532,1,-0.1680568,3,0.57881369,0,-0.4897552,0,-0.8518845,1,0.93736597
VN26,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,0,-1.5547809,0,-0.6152045,4,0.5132238,3,0.41444165,0,-0.1216007,2,0.2412185,0,-1.3183075,0,-0.7998921,18,1.62832627,11,1.48962725,0,-1.4114677,9,0.62503609,0,0.04862512,0,-1.4448157,22,2.15351722
DRS22,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,1,-0.4856453,1,0.60945651,5,0.75203616,8,0.88636756,0,-0.5420452,2,0.62435893,1,0.23452416,0,-1.0290217,0,-0.8593274,1,0.07030453,0,0.16442584,10,1.12795262,0,-0.0510259,0,-0.5298882,0,-0.5639584
MBA24_190130_time_03_1,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,1,-0.0303246,1,-0.0358974,2,0.8162474,7,1.42596318,0,-0.2116759,0,-0.0542025,0,-0.455994,0,-0.7585518,0,-0.224305,0,-0.2834765,1,-0.0451741,12,1.5681523,0,-0.1964194,0,-0.8190078,0,-0.3492855
df032518,rh,MTG_limbs_adultAvg_probMap_toonCat_10mm,1,0.44217123,16,1.68964331,24,2.28377119,13,0.91340603,0,-0.2469777,0,-0.4482153,0,-1.2170731,0,-0.6503276,0,-1.2631025,0,-0.9280508,14,1.54515734,23,2.07399214,0,-0.4583849,0,-1.2746524,0,-1.5184367
ENK05_181201_time_03_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,0.41295503,0,-0.2803894,2,0.14313405,1,0.50298157,0,-0.4726703,1,0.3005862,8,1.20741815,7,1.1601457,0,-0.765804,0,-2.0250631,0,0.0356546,2,0.46678147,0,-0.189977,14,1.60454319,0,-1.9084675
CLC06_190912_time_04_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-0.9624292,0,-0.8171739,16,1.89889464,38,2.43729882,0,0.68088611,2,-0.0347712,6,-0.2067237,4,-0.123944,0,-2.0209137,0,-0.583898,0,-1.1910378,43,2.98078691,0,0.50849406,7,-0.2250586,0,-1.8127708
ED07_190824_time_04_2,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-0.2770222,0,-0.4824966,8,0.40057427,0,-0.8061628,0,0.56725432,0,-0.4469495,11,1.02766902,1,-0.5804209,0,0.21870607,1,0.24560064,0,-0.5291206,3,-0.37239,0,0.17715265,8,0.32323487,3,0.31970918
ENK05_190203_time_03_2,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,6,0.84934173,8,0.90820601,6,0.74945851,3,0.32331931,0,-0.7529617,2,0.54710929,2,-0.4924781,3,0.52865052,0,-1.4160047,0,-0.6940448,15,1.19200755,7,0.69218427,0,-0.2623703,4,0.01165421,0,-1.4631136
RJ09_181110_time_03_2,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,4,0.30566255,3,0.31412361,24,2.23323684,21,1.7491361,0,-1.2988811,0,-0.9639595,9,-0.3561668,0,-0.1726783,0,-1.0199764,0,-0.3770482,8,0.41939649,27,2.6583722,0,-1.5775731,9,-0.3605848,0,-0.9706912
INW06_191006_time_04_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-0.6782805,0,-0.7863493,4,0.60692261,5,0.03628465,0,-0.1372117,0,-0.430927,14,1.3125411,4,0.67741481,0,-0.7141232,0,-0.0110095,0,-0.9979327,8,0.38951156,0,-0.3607172,17,1.35612442,0,-0.5083011
RJ09_190810_time_04_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,0.03702252,4,-0.0196148,12,0.9910669,19,1.34910552,0,0.20640827,0,-0.1793241,16,0.97195071,2,-0.6938566,0,-1.4190809,0,-1.0496165,2,0.00735725,28,1.61414186,0,0.0546182,10,0.20936482,0,-1.7060648
AOK07_190203_time_03_2,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CS11_181215_time_03_2,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEJA09_190921_time_04_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,0.04048204,0,0.12575995,7,0.8484213,2,0.24027194,0,-0.2754343,0,-0.5839435,5,0.40241091,0,-0.009375,0,-0.7688522,0,0.06164322,1,0.11894662,11,0.6882357,0,-0.5583384,7,0.27145171,0,-0.4974844
MDT09_191027_time_03_2,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-1.9215662,0,-1.3467232,1,-0.2727818,0,0.7111154,6,0.30666384,0,0.11211775,17,1.61338419,29,1.51551066,0,-0.087749,0,-1.1232292,0,-2.1634194,4,0.37653717,3,0.30437002,29,2.12095725,0,-0.8221949
DAPA10_181201_time_03_2,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,3,0.82230646,5,0.56073288,26,1.79316874,38,2.29125442,0,-1.022878,0,-0.4707143,1,-1.030855,0,-1.4502622,0,-0.6163253,0,-0.338313,9,0.91406819,40,2.80698195,0,-1.0722767,0,-1.6755985,0,-0.6613617
STM10_190903_time_03_2,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,2,-0.3604585,3,-0.5535945,37,2.66810495,61,4.23599551,0,-1.0051977,1,0.07120348,0,-1.881412,0,-2.2249506,2,-0.3875032,1,0.05983289,3,-0.6325674,61,4.80352696,0,-0.7389764,0,-2.7776048,2,-0.2312538
DAPA10_190921_time_04_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-1.2064621,0,-1.4473786,30,2.92657702,30,2.74384256,0,-1.3882928,0,-0.654164,1,-0.2203317,2,-0.2181494,0,-0.2825041,0,0.03211981,0,-1.8117141,36,3.82619603,0,-1.4643557,4,-0.2970843,0,-0.1763807
CGSA11_190910_time_04_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-0.3883611,2,0.88251745,32,2.21732047,59,4.76084962,0,-0.8130302,0,-0.5385537,0,-0.8712751,0,-1.5082039,0,-1.6264904,0,-1.7207719,2,0.43267457,61,4.93265354,0,-0.9492447,0,-1.6040043,0,-2.3060376
OS12_190724_time_06_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,0.0303886,0,-0.2319715,2,0.1431913,0,-0.9210503,0,0.05388201,0,-0.5648618,9,1.08283037,0,0.6910689,1,-0.1888917,0,-0.2172358,0,-0.1565921,0,-0.6130241,0,-0.2912316,9,1.20669013,0,-0.2795904
CS22_190217_time_03_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,7,1.10275629,8,0.54229106,39,3.36657453,31,2.65251435,0,-1.0245261,0,-0.7929269,0,-1.0482861,0,-0.6957567,1,-1.1985188,1,-2.0164899,14,1.06784599,48,4.01937716,0,-1.2635631,2,-1.1859696,1,-2.2061433
em_050317,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-1.0249107,1,-1.2714378,22,1.43560223,31,2.41188011,6,0.22099009,8,-0.7156325,11,0.11908334,0,-0.6471202,0,-0.3532625,0,-0.2281675,0,-1.5841697,36,2.70161705,11,-0.341818,9,-0.3702369,0,-0.4092961
NAV22_181218_time_03_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,1,-0.6136716,8,-0.1297582,5,0.6374122,4,0.67573102,0,-0.4897066,0,-0.6222748,10,0.58267271,0,0.28537468,0,-0.4424015,0,-0.0042215,7,-0.4646491,14,0.89258751,0,-0.7474157,7,0.59181579,0,-0.3131341
GB23_190117_time_03_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,0.34879074,0,0.10993625,2,0.88296045,2,0.52801781,0,-0.3465395,0,0.052843,0,-0.1846782,0,-0.5642395,0,-0.4766709,0,-0.0440137,1,0.29135269,5,0.92703342,0,-0.2380746,0,-0.5025906,0,-0.364116
JEW23_181211_time_03_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,6,0.48306904,9,0.68340516,35,2.53314014,7,1.29244135,0,-0.6381359,1,-0.645703,0,-0.3435202,1,-0.7110294,0,-1.6245258,0,-0.4389696,12,0.80366744,33,2.4909381,0,-0.8765498,0,-0.7097981,0,-1.4366211
JP23_170111_time_02_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-0.8645109,0,-0.0799742,0,-0.3934551,0,0.05475671,0,0.13960666,0,-0.3066235,21,1.64074495,0,-0.2599556,0,-0.1769147,0,-0.1425892,0,-0.5771115,0,-0.1931532,0,-0.0723491,9,0.9593616,0,-0.2206395
MW23_190306_time_03_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,2,0.1947324,7,0.84759757,6,0.20217945,15,1.2049738,0,-2.1330657,1,-0.0394812,9,0.34020738,0,-0.0018399,0,-0.5899223,1,0.11415296,9,0.75497854,17,1.0343178,0,-1.6805165,4,0.23353791,0,-0.3364335
MZ190410,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-1.6030392,0,-0.3257226,1,-0.499413,18,1.52250864,2,0.99328191,1,0.30748822,0,-1.5969789,0,-2.1860338,15,1.75626028,12,1.2998327,0,-1.222729,14,0.85520638,0,0.95569892,0,-2.5678116,25,2.11769447
CR24_181106_time_03_2,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,3,0.72458357,9,0.71379021,32,2.54786777,18,1.63210311,0,-0.1418372,0,0.18568302,0,-1.5394506,0,-1.45296,0,-0.3044984,0,-1.5535782,9,0.97095187,31,2.75728697,0,-0.0007014,0,-2.0283503,0,-1.2656436
NC24_190217_time_03_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-0.3726957,0,-0.9586904,32,2.93076868,35,3.20301289,0,0.67341503,0,0.76883916,0,-2.0562192,0,-2.6261198,0,-1.0015642,0,0.25509779,0,-0.9450707,54,4.17688382,0,0.97657136,0,-3.1649613,0,-0.5296876
TL24_190428_time_03_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-1.6166096,0,-1.9688289,21,2.81616711,30,3.21658311,0,-1.7987475,0,-0.1820435,0,-1.342263,2,0.77239107,0,-1.1454044,11,1.6122747,0,-2.4497723,43,4.11882035,0,-1.5048436,1,-0.4126839,5,0.28851351
KM25_181204_time_03_1,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,0.0334583,4,0.39472924,47,3.98737468,42,3.25265527,0,-0.43825,0,-0.0766937,0,-1.9098046,0,-0.8824967,0,-1.7149126,0,-1.6522572,4,0.31738081,55,4.84473669,1,-0.3857135,0,-1.9046234,0,-2.3216537
mh102018,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1.8392224,3,1.63517936,0,-1.1360365,1,-0.6128003,7,1.91800592
MN181023,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.9839777,16,1.34496582,0,-2.0486571,3,0.51079976,1,1.16309955
ST25,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,12,1.0536371,12,0.52703787,26,2.55453286,25,2.20364042,0,-1.002049,3,-0.2128948,5,-0.3445259,0,-1.0064188,0,-1.8626363,0,-1.0912334,12,1.03967601,36,3.21805713,0,-0.9062307,4,-0.913281,0,-2.0537766
es103118,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,3.43690604,1,-3.3714353,2,-1.7031716,22,1.2037064,19,0.41380639
jw103018,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.2318311,0,-0.4806877,14,1.6569355,0,-0.2358373,0,-0.6972805
mg_041817,lh,pSTS_faces_adultAvg_probMap_toonCat_10mm,0,-1.355251,0,-1.4285891,0,-0.1054367,0,0.19527316,1,0.65177036,5,1.25971764,3,0.59253471,0,-0.8700431,3,1.4013237,0,-0.370168,0,-1.9204171,0,0.06346228,8,1.32597734,0,-0.1961124,0,0.7439645
